🏢	bureaux | immeuble | immeuble de bureaux | ville
🏣	Japon | bureau de poste japonais | bâtiment | poste | poste japonaise | voyage
🏤	bureau de poste | bâtiment | européen | poste
🏥	bâtiment | docteur | hôpital | médecin | urgences
🏦	banque | bâtiment
🏨	bâtiment | hôtel | voyage
🏩	amour | bâtiment | cœur | hôtel | love hotel | voyage
🏪	24h/24 | bâtiment | magasin | supermarché | supérette | épicerie
🏫	bâtiment | école
🏬	bâtiment | centre commercial | grand magasin | magasin
🏭	bâtiment | usine
🏯	bâtiment | château | château japonais | japonais | voyage
🏰	bâtiment | château | européen | voyage
💒	amour | chapelle | cœur | mariage | église
🗼	Japon | Tokyo | tour | tour de Tokyo | voyage
🗽	New York | liberté | statue | statue de la Liberté | statue de la liberté | voyage
⛪	bâtiment | chapelle | chrétien | croix | religion | voyage | église
🕌	islam | mosquée | musulman | musulmane | religion | voyage
🛕	bouddhisme | hindou | pagode | religion | stupa | temple | temple bouddhiste | temple hindou
🕍	judaïsme | juif | juive | religion | synagogue | temple | voyage
⛩️	religion | sanctuaire shinto | shinto | voyage
🕋	Kaaba | islam | kaaba | musulman | musulmane | religion | voyage
⛲	eau | fontaine
⛺	camping | nature | tente | voyage
🌁	brouillard | brume | voyage
🌃	nuit | nuit étoilée | ville | voyage | étoiles
🏙️	bâtiment | ville | voyage
🌄	lever de soleil | matin | nature | soleil | soleil levant derrière les montagnes | voyage
🌅	lever de soleil | matin | nature | soleil | soleil levant | voyage
🌆	coucher de soleil | crépuscule | immeubles | soir | soleil | tombée de la nuit | ville | ville au crépuscule | voyage
🌇	coucher de soleil | coucher de soleil en ville | crépuscule | soir | soleil | tombée de la nuit | ville | voyage
🌉	nuit | pont | pont de nuit
♨️	chaud | source | sources chaudes | vapeur
🎠	cheval | cheval de manège | manège
🛝	aire de jeu | glissade | jouer | toboggan
🎡	attractions | grande roue | parc d’attractions | roue
🎢	attractions | montagnes | montagnes russes | parc d’attractions | russes
💈	barbier | coiffeur | coiffure | enseigne | enseigne de barbier | salon
🎪	chapiteau | cirque
🚂	chemin de fer | locomotive | machine à vapeur | moyen de transport | rail | tchou tchou | train | vapeur | voyage
🚃	chemin de fer | moyen de transport | rail | train | tram | tramway | voiture | voyage | wagon
🚄	TGV | chemin de fer | moyen de transport | rail | rapide | train | train à grande vitesse | vitesse | voyage
🚅	TGV | chemin de fer | moyen de transport | rail | rapide | train | train à grande vitesse | voyage
🚆	arrivée | chemin de fer | moyen de transport | rail | train | voyage
🚇	moyen de transport | métro
🚈	RER | monorail | moyen de transport | métro | métro léger | rail
🚉	RER | chemin de fer | gare | moyen de transport | rail | train
🚊	RER | moyen de transport | tram | tramway | transport | trolley | trolleybus
🚝	monorail | moyen de transport | véhicule
🚞	chemin de fer | moyen de transport | rail | train | train de montagne | voyage | wagon
🚋	moyen de transport | tram | trolleybus | voiture | voyage | wagon de tramway
🚌	bus | moyen de transport | véhicule | école
🚍	bus | bus de face | bus qui arrive | car | moyen de transport
🚎	bus | moyen de transport | tram | tramway | trolley | trolleybus
🚐	bus | minibus | moyen de transport | navette | véhicule
🚑	ambulance | urgences | véhicule
🚒	camion de pompier | pin-pon | pompier
🚓	flic | patrouille | police | voiture de police | véhicule
🚔	police | voiture de police de face | voiture de police qui arrive | véhicule
🚕	moyen de transport | taxi | taxi jaune | uber | véhicule
🚖	joe le taxi | new york | taxi | taxi de face | taxi jaune | uber | voiture
🚗	automobile | conduire | moyen de transport | voiture | voyage | véhicule
🚘	automobile | conduire | moyen de transport | voiture | voiture de face | voiture qui arrive | voyage | véhicule
🚙	automobile | conduire | loisirs | moyen de transport | voiture | voyage | véhicule de loisirs | véhicule utilitaire sport
🛻	auto | camion benne | camionnette | pick-up | pickup | plateau | poids lourd | transports | véhicule
🚚	camion | camion de livraison | camionnette | moyen de transport | véhicule
🚛	camion | moyen de transport | poids lourd | semi | semi-remorque | véhicule
🚜	moyen de transport | tracteur | véhicule
🏎️	course | course automobile | formule 1 | voiture | voiture de course
🏍️	course | moto
🛵	scooter
🦽	accessibilité | fauteuil roulant | fauteuil roulant manuel | handicap
🦼	accessibilité | fauteuil motorisé | fauteuil roulant | fauteuil roulant motorisé | handicap
🛺	rickshaw | taxi | thaï | tricycle | tuk tuk
🚲	bicyclette | cyclisme | moyen de transport | voyage | vélo
🛴	trottinette
🛹	glisse | longboard | planche à roulettes | roulettes | skate | skateboard
🛼	derby | patin à roulettes | roller | roulette | roulettes | sport
🚏	arrêt de bus | bus
🛣️	autoroute | route | voyage
🛤️	chemin de fer | rail | train | voie ferrée | voyage
🛢️	baril | baril de pétrole | pétrole
⛽	diesel | essence | gazole | pompe à essence | station
🛞	cercle | pneu | roue | tourner | voiture | véhicule
🚨	alarme | alerte | gyrophare | lumière | police | sirène | urgences | voiture
🚥	carrefour | croisement | feu | feu de circulation | feu tricolore horizontal | tricolore
🚦	carrefour | croisement | feu | feu de circulation | feu tricolore vertical | tricolore
🛑	octogonal | panneau | signe | stop
🚧	barrière | travaux
⚓	ancre | bateau | outil | voyage
🛟	bouée de sauvetage | flotter | sauver | sauveteur | secours | sécurité
⛵	bateau | mer | moyen de transport | plaisance | voilier | voyage | yacht
🛶	bateau | canoë | rame | ramer
🚤	bateau | hors-bord | luxe | moyen de transport | vedette | voyage | été
🛳️	bateau | croisière | paquebot | voyage
⛴️	bateau | ferry | moyen de transport | voyage
🛥️	bateau | bateau à moteur
🚢	Titanic | bateau | croisière | moyen de transport | navire | paquebot | voyage
✈️	avion | avion en vol | jet | moyen de transport | vol | voyage | véhicule
🛩️	avion | moyen de transport | petit avion | voyage
🛫	avion | avion au décollage | décollage | départ | moyen de transport | voyage
🛬	arrivée | atterrissage | avion | avion à l’atterrissage | moyen de transport | voyage
🪂	chute libre | parachute | parachute ascensionnel | parapente | sensations fortes
💺	chaise | fauteuil | place | siège
🚁	hélico | hélicoptère | moyen de transport | véhicule
🚟	moyen de transport | train | train suspendu | voyage
🚠	montagne | moyen de transport | ski | télécabine | téléphérique
🚡	moyen de transport | tramway | tramway aérien | télécabine
🛰️	espace | satellite
🚀	décollage | espace | fusée | moyen de transport | voyage
🛸	OVNI | alien | extraterrestre | ovni | soucoupe volante
🛎️	cloche | cloche de comptoir | clochette | hôtel | réception | sonnette
🧳	bagage | valise | voyage
⌛	chronomètre | minuteur | sable | sablier | temps
⏳	attendre | chronomètre | minuteur | sable | sablier | sablier avec sable qui coule | temps
⌚	heure | montre
⏰	alarme | attendre | dring | heure | matin | retard | réveil | sonnerie
⏱️	chronomètre | heure | temps
⏲️	heure | horloge | minuteur | temps
🕰️	horloge | horloge posée | pendule
🕛	0 h | 12 h | heure | horloge | midi | midi pile | midi/minuit | minuit | minuit pile
🕧	00 h 30 | 12 h 30 | heure | horloge | midi et demi | midi/minuit et demie | minuit et demi
🕐	1 h | 13 h | heure | horloge | treize heures | une heure
🕜	1 h 30 | 13 h 30 | heure | horloge | treize heures trente | une heure et demie
🕑	14 h | 2 h | deux heures | heure | horloge | quatorze heures
🕝	14 h 30 | 2 h 30 | deux heures et demie | heure | horloge | quatorze heures trente
🕒	15 h | 3 h | heure | horloge | quinze heures | trois heures
🕞	15 h 30 | 3 h 30 | heure | horloge | quinze heures trente | trois heures et demie
🕓	16 h | 4 h | quatre heures | seize heures
🕟	16 h 30 | 4 h 30 | heure | horloge | quatre heures et demie | seize heures trente
🕔	17 h | 5 h | cinq heures | dix-sept heures | heure | horloge
🕠	17 h 30 | 5 h 30 | cinq heures et demie | dix-sept heures trente | heure | horloge
🕕	18 h | 6 h | dix-huit heures | heure | horloge | six heures
🕡	18 h 30 | 6 h 30 | dix-huit heures trente | heure | horloge | six heures et demie
🕖	19 h | 7 h | dix-neuf heures | heure | horloge | sept heures
🕢	19 h 30 | 7 h 30 | dix-neuf heures trente | heure | horloge | sept heures et demie
🕗	20 h | 8 h | heure | horloge | huit heures | vingt heures
🕣	20 h 30 | 8 h 30 | heure | horloge | huit heures et demie | vingt heures trente
🕘	21 h | 9 h | neuf heures
🕤	21 h 30 | 9 h 30 | heure | horloge | neuf heures et demie | vingt et une heures trente
🕙	10 h | 22 h | dix heures | heure | horloge | vingt-deux heures
🕥	10 h 30 | 22 h 30 | dix heures et demie | heure | horloge | vingt-deux heures trente
🕚	11 h | 23 h | heure | horloge | onze heures | vingt-trois heures
🕦	11 h 30 | 23 h 30 | heure | horloge | onze heures et demie | vingt-trois heures trente
🌑	espace | lune | nouvelle lune | sombre
🌒	espace | lune | lune croissante | nuit
🌓	espace | lune | nuit | premier quartier | premier quartier de lune | quartier
🌔	croissant | espace | gibbeux | lune | lune gibbeuse croissante | nuit
🌕	espace | lune | nuit | pleine lune
🌖	décroissant | espace | gibbeux | lune | lune gibbeuse décroissante | nuit
🌗	dernier quartier | dernier quartier de lune | espace | lune | quartier
🌘	croissant | croissant de lune | espace | lune | lune descendante | lune décroissante | nuit
🌙	Ramadan | croissant | croissant de lune | espace | lune | nuit
🌚	espace | lune | nouvelle lune avec visage | nouvelle lune à visage | nuit | visage
🌛	croissant de lune | espace | lune | lune à visage | nuit | premier quartier de lune | premier quartier de lune avec visage | quartier | visage
🌜	croissant de lune | dernier quartier de lune | dernier quartier de lune avec visage | lune | lune à visage | nuit | quartier | visage
🌡️	météo | thermomètre
☀️	beau temps | brillant | espace | grand soleil | météo | rayons | soleil
🌝	lune | lune à visage | nuit | pleine lune | pleine lune avec visage | sourire | visage
🌞	chaleur | chaud | ensoleillé | jour | lumière | météo | plage | rayon de soleil | soleil | soleil avec visage | soleil à visage | éclatant
🪐	anneaux | planète à anneaux | saturne | saturnien | saturnienne
⭐	astronomie | nuit | étoile
🌟	nuit | nuit étoilée | succès | éclat | étincelant | étincelle | étoile | étoile brillante
🌠	espace | nuit | étoile | étoile filante
🌌	espace | voie lactée
☁️	gris | météo | nuage
⛅	caché | météo | nuage | nuageux | soleil | soleil derrière les nuages | soleil derrière nuages
⛈️	météo | nuage | nuage avec éclair et pluie | orage | pluie | éclair
🌤️	caché | météo | nuage | soleil | soleil derrière petit nuage | soleil derrière un petit nuage
🌥️	caché | météo | nuage | soleil | soleil derrière gros nuage | soleil derrière un gros nuage
🌦️	caché | gouttes | météo | nuage | pluie | soleil | soleil derrière un nuage | soleil derrière un nuage de pluie
🌧️	averse | gouttes | mauvais temps | météo | nuage | nuage avec pluie | nuage de pluie | pluie
🌨️	flocons | froid | hiver | météo | neige | nuage | nuage avec neige | nuage de neige
🌩️	nuage | nuage avec un éclair | nuage avec éclair | orage | orageux | temps | éclair
🌪️	cyclone | météo | nuage | tornade | tourbillon
🌫️	brouillard | brume | fog | météo | nuage
🌬️	météo | nuage | souffle | vent | vent avec visage | visage | visage du vent
🌀	cyclone | spirale | tourbillon | typhon | vertige
🌈	Gay Pride | LGBTQIA | arc-en-ciel | bisexuelle | homosexuelle | lesbienne | météo | nature | pluie | transgenre
🌂	météo | parapluie | parapluie fermé | pluie
☂️	parapluie | parapluie ouvert | pluie
☔	gouttes | météo | parapluie | parapluie avec gouttes | parapluie avec gouttes de pluie | pluie
⛱️	météo | parapluie | parapluie au sol | parasol | parasol sur le sol | plage | pluie | soleil | voyage
⚡	courant | danger | haute tension | nature | orage | symbole haute tension | tension | vitesse | éclair | électricité
❄️	flocon | flocon de neige | froid | météo | neige
☃️	bonhomme de neige | bonhomme de neige avec flocons | flocons | neige
⛄	bonhomme de neige | bonhomme de neige sans flocons | bonhomme de neige sans neige | froid | neige
☄️	comète | espace | météore
🔥	allumer | brûler | chaud | feu | flamme | fournaise | incendie
💧	BD | eau | froid | goutte | goutte d’eau | larme | météo | nature | pluie | sueurs froides | tristesse
🌊	Kanagawa | eau | lame | large | marée | mer | nature | océan | remous | rouleau | surf | vague
🎃	Halloween | citrouille | halloween | lanterne
🎄	Noël | Sapin de Noël | arbre | fête | fêtes | guirlandes | sapin de Noël
🎆	14 juillet | artifice | feu d’artifice | fête
🎇	14 juillet | artifice | cierge magique | feu d’artifice | fête | étincelle | étincelles
🧨	dynamite | explosif | explosive | feu d’artifice | pétard | tnt | étincelle
✨	* | magie | nuit | nuit étoilée | scintiller | étincelles | étoile | étoiles
🎈	anniversaire | ballon | ballon de baudruche | ballon gonflable | fête
🎉	anniversaire | cotillons | fête | super
🎊	anniversaire | confettis | fête
🎋	Japon | Tanabata | arbre | arbre à vœux | fête | prières | vœux
🎍	bambou | bambou décoratif | fête | japonais | plante
🎎	Japon | festival | poupées | poupées japonaises
🎏	carpe | fête | koinobori
🎐	carillon | carillon éolien | clochette | fête | vent
🎑	cérémonie | cérémonie de la lune | lune
🧧	argent | bonne chance | cadeau | enveloppe rouge | hóngbāo | lai see
🎀	fête | nœud | ruban | ruban rose
🎁	Noël | anniversaire | cadeau | cadeau emballé | fête | nœud | surprise
🎗️	mémoire | ruban | ruban de mémoire | souvenir
🎟️	billet d’entrée | place | spectacle
🎫	billet | place | spectacle
🎖️	médaille | médaille militaire
🏆	champion | championne | coupe | gagner | prix | trophée | victoire
🏅	champion | championne | médaille | médaille d’or | médaille sportive | sport | vainqueur | victoire
🥇	1er | médaille | médaille d’or | or | premier
🥈	2e | argent | deuxième | médaille | médaille d’argent
🥉	3e | bronze | médaille | médaille de bronze | troisième
⚽	balle | ballon | ballon de football | football | sport
⚾	balle | balle de baseball | baseball | sport
🥎	balle | gant | softball | sports
🏀	ballon | basket | basket-ball | panier | sport
🏐	ballon | jeu | match | sport | volley | volley-ball
🏈	Super Bowl | ballon | football américain | sport
🏉	ballon | rugby | sport
🎾	balle | balle de tennis | sport | tennis
🥏	discoplane | disque | disque volant | disque-volant | frisbee | sport | ultimate | ultime-passe
🎳	boule | bowling | jeu | partie | quilles | sport | strike
🏏	balle | balle de cricket | batte | cricket | jeu | match | sport
🏑	balle | crosse | hockey | hockey sur gazon | sport
🏒	crosse | hockey | hockey sur glace | palet | sport
🥍	balle | but | crosse | lacrosse | raquette | sport
🏓	balle | jeu | partie | ping-pong | raquette | sport | tennis de table
🏸	badminton | jeu | match | raquette | sport | volant
🥊	boxe | gant | gant de boxe | sport
🥋	arts martiaux | judo | karaté | kimono | sport | taekwondo | tenue | tenue d’arts martiaux
🥅	but | cage | filet | sport
⛳	drapeau de golf | golf | sport | trou
⛸️	glace | patin | patin à glace | patiner | patinoire | sport
🎣	canne à pêche | pêche | pêche à la ligne | sport
🤿	apnée | masque | masque de plongée | masque et tuba | plonger | plongée | snorkeling | tuba
🎽	athlétisme | course à pied | jogging | maillot de course | running | sport | tee-shirt de course
🎿	neige | ski | sport
🛷	glisser | luge | neige | traîneau
🥌	curling | granit | jeu | match | partie | pierre | pierre de curling | sport
🎯	cible | dans le mille | fléchettes | jeu
🪀	descendre | jouet | monter | osciller | yoyo
🪁	cerf-volant | planer | voler
🔫	arme | arme à feu | flingue | pistolet | pistolet à eau | revolver
🎱	8 | billard | boule de billard | boule magique | huit | jeu | pool
🔮	avenir | boule de cristal | cristal | magie | voyant | voyante
🪄	abracadabra | baguette magique | magicien | magie | sorcier | sorcière | sort | tour de magie
🎮	jeu vidéo | joystick | manette | playstation | xbox
🕹️	jeu | jeu vidéo | joystick | manette de jeu
🎰	casino | jeu | machine à sous
🎲	dé | dés | hasard | jeu
🧩	assemblage | indice | interloqué | pièce de puzzle | pièce manquante | puzzle | énigme
🧸	jeu | jouet | nounours | ours | ours en peluche | peluche
🪅	5 mai | bonbons | cinco de mayo | confiseries | fête | mexicain | piñata
🪩	boule à facettes | briller | danse | disco | fête | soirée
🪆	emboîté | empiler | jouet | matriochka | poupée gigogne | poupée russe | poupées russes | russe | russie
♠️	carte | couleur | jeu | pique
♥️	cartes à jouer | couleur | cœur | cœur cartes | jeu | rouge
♦️	carreau | carreaux | carte | couleur | jeu
♣️	cartes à jouer | couleur | jeu | noir | trèfle | trèfle cartes
♟️	duper | pion d’échec | sacrifiable | échec
🃏	Joker | carte Joker | cartes à jouer | jeu
🀄	dragon rouge mahjong | jeu | mah-jong | mahjong | rouge
🎴	carte | carte à jouer | fleur | fleurs | japonais | jeu | jeu des fleurs
🎭	acteur | actrice | art | masque | spectacle | spectacle vivant | théâtre
🖼️	art | cadre avec image | image | musée | peinture | tableau | tableau encadré
🎨	art | artiste | couleurs | musée de peinture | palette de peinture | peindre | peintre | peinture
🧵	aiguille | bobine | bobine de fil | coudre | couture | ficelle | fil
🪡	aiguille à coudre | broderie | coudre | couture | fil à coudre | points | suture | tailleur
🧶	boule | crochet | fil | laine | pelote | tricot
🪢	attacher | corde | entrelacer | lien | noué | nœud | tordre
👓	accessoire | lunettes | lunettes de vue | vêtements | yeux | œil
🕶️	lunettes | lunettes de soleil | lunettes noires | soleil
🥽	lunettes | lunettes de chimiste | lunettes de labo | lunettes de piscine | lunettes de protection | lunettes de soudage | lunettes de soudure | masque | natation | protection des yeux | soudage
🥼	blouse | blouse blanche | docteur | expérience | expérimentation | labo | laboratoire | manteau blanc | médecin | scientifique | vêtements
🦺	chantier | fluo | gilet de sécurité | gilet jaune | gilet orange | sécurité | sûreté | visibilité
👔	chemise | cravate | travail | vêtements
👕	T-shirt | bleu | chemise | courses | décontracté | polo | shopping | tee-shirt | vêtements | week-end
👖	bleu | courses | denim | jean | pantalon | shopping | vêtements | week-end
🧣	cou | foulard | froid | glagla | vêtements | écharpe
🧤	gant | gants | main | vêtements
🧥	froid | glagla | manteau | veste | vêtements
🧦	chaussettes | pieds | vêtements
👗	courses | jolie | robe | shopping | vêtements | élégante
👘	kimono | vêtements
🥻	inde | mode | robe | sari | traditionnel | vêtement
🩱	maillot | maillot de bain | maillot de bain une pièce | maillot une pièce
🩲	maillot de bain | slip | slip de bain | sous-vêtement | une pièce
🩳	baignade | caleçon | maillot de bain | piscine | plage | short | short de bain | sous-vêtement
👙	bikini | maillot de bain | nager | piscine | plage | vêtements
👚	chemise | chemisier | courses | femme | shopping | vêtements | vêtements de femme
🪭	agiter | chaleur | charmer | chaud | danse | danser | rafraîchir | timide | éventail | éventer
👛	accessoire | courses | monnaie | porte-monnaie | sac à main | shopping | vêtements
👜	accessoire | courses | sac | sac à main | shopping | vêtements
👝	accessoire | pochette | sac | sac à main | trousse | vêtements
🛍️	achats | courses | sac | sacs | sacs de shopping | shopping
🎒	cartable | sac | sac à dos | école
🩴	claquettes | mer | plage | sandales | sandales de plage | tatanes | tong | tongs | été
👞	accessoire | chaussure | chaussure d’homme | coup de pied | courses | homme | marron | pied | shopping | vêtements
👟	accessoire | athlétisme | basket | chaussure | chaussure de sport | coup de pied | courir | courses | shopping | tennis | vite | vêtements
🥾	camping | chaussure de marche | chaussure de randonnée | chaussures de chantier | chaussures de montagne | chaussures de sécurité | chaussures marron | marche | rando | randonnée | timberland | vêtements
🥿	ballerine | chaussure plate | chaussure sans lacets | chaussures plates | mule | vêtements
👠	accessoire | chaussure | chaussure de femme | chaussure à talon | chaussure à talon haut | courses | mode | shopping | stilletto | talon aiguille | talon haut | vêtements
👡	chaussure | chaussure de femme | chaussure à talon | femme | sandale | sandale de femme | talon haut | vêtements
🩰	ballerines | ballet | chaussons de danse | chaussures | classique | danse
👢	accessoire | botte | botte de femme | chaussure | courses | femme | shopping | vêtements
🪮	afro | cheveux | démêler | démêloir | peigne | peigne afro | peigner
👑	accessoire | couronne | famille royale | monarchie | monarque | reine | roi | royauté | succès | vêtements
👒	chapeau | chapeau de femme | femme | vêtements
🎩	accessoire | chapeau | haut de forme | haut-de-forme | magie | vêtements | élégant
🎓	accessoire | chapeau | diplôme | toque universitaire | université | vêtements | étudiant
🧢	baseball cap | casquette | casquette américaine | casquette de baseball | chapeau | vêtements
🪖	armée | casque | casque militaire | guerre | guerrier | militaire | protection | soldat | équipement
⛑️	assistance | casque | casque croix blanche | casque de sauveteur | casque de secouriste | croix | secours
📿	accessoire | chapelet | collier | perles | prière | religion | vêtements
💄	cosmétiques | maquillage | rendez-vous | rouge à lèvres
💍	alliance | amour | bague | brillant | diamant | fiançailles | mariage | solitaire | étincelant
💎	argent | bijou | diamant | fiançailles | joyau | mariage | pierre précieuse | romantique
🔇	chut | enceinte | haut-parleur barré | haut-parleur d’enceinte | muet | silence | son | sourdine
🔈	enceinte | haut-parleur | haut-parleur d’enceinte | son | volume bas | volume des enceintes faible
🔉	enceinte | haut-parleur | haut-parleur d’enceinte | son | volume des enceintes moyen | volume moyen
🔊	enceinte | fort | haut-parleur | haut-parleur d’enceinte | musique | son | volume des enceintes élevé | volume élevé
📢	communication | fort | haut-parleur | message | mégaphone | son
📣	encourager | hourra | manifestation | mégaphone | porte-voix
📯	cor de facteur | cor postal | facteur | poste
🔔	cloche | clochette | sonner
🔕	alarme désactivée | barrée | cloche | silence
🎼	musique | note | partition
🎵	musique | note | note de musique
🎶	musique | note | notes | notes de musique | partition
🎙️	chant | enregistrement | micro | micro de studio | microphone | musique | studio
🎚️	curseur | curseur de niveau | musique | niveau
🎛️	boutons | boutons de commande | boutons de contrôle | boutons de réglage | commande | musique | réglages
🎤	chanter | karaoke | karaoké | micro | microphone | musique
🎧	casque | musique | son | écouteur | écouteurs
📻	actualités | communication | loisirs | musique | radio | vidéo
🎷	instrument | musique | saxophone
🎺	instrument | musique | trompette
🪊	instrument | musique | trombone | trombone à coulisse
🪗	accordéon | bandonéon | concert | concertina | instrument | musique | mélodie | piano à bretelles
🎸	guitare | guitare électrique | instrument | musique
🎹	clavier | instrument | musique | piano | touches
🎻	instrument | musique | violon
🪕	banjo | cordes | instrument | instrument à cordes | musique
🥁	baguette | baguettes | batterie | musique | tambour
🪘	battement | conga | djembé | instrument | musique | percussions | rythme | tambour
🪇	cha cha cha | danse | danser | fête | hochet | instrument | maracas | musique | percussion | secouer
🪈	bois | fanfare | fifre | flûte | flûte à bec | flûtiste | instrument | musique | orchestre | piccolo
🪉	amour | cupidon | harpe | instrument | musique | orchestre
📱	communication | smartphone | téléphone | téléphone portable
📲	appel | appel entrant | communication | recevoir un appel | smartphone | téléphone portable avec une flèche
☎️	téléphone | téléphone rouge
📞	combiné téléphonique | communication | téléphone
📟	bip | bipeur | communication | pager
📠	communication | fax | télécopieur
🔋	pile
🪫	batterie | batterie faible | déchargé | pile faible | électronique | énergie faible
🔌	branché | câble avec fiche électrique | prise | prise électrique | électricité
💻	bureau | ordinateur | ordinateur portable | travail
🖥️	moniteur | ordinateur | ordinateur de bureau
🖨️	imprimante | imprimer | ordinateur
⌨️	clavier | informatique | ordinateur
🖱️	informatique | souris | souris d’ordinateur
🖲️	boule de commande | informatique | ordinateur | souris à boule | trackball
💽	disque | disque d’ordinateur | minidisc
💾	disque | disquette | informatique | ordinateur
💿	CD | DVD | blu-ray | disque
📀	CD | DVD | blu-ray | disque
🧮	abaque | boulier | calcul | calculation | math | mathématiques
🎥	caméra | cinéma | film | filmer | réalisateur | réalisatrice | vidéo
🎞️	bande | cinéma | film | pellicule
📽️	cinéma | film | projecteur | projecteur cinématographique | vidéo
🎬	action | clap | film | ça tourne
📺	TV | petit écran | télé | téléviseur | télévision
📷	appareil photo | photo | selfie | vidéo
📸	appareil photo | appareil photo avec flash | flash
📹	caméra | caméscope | filmer | vidéo
📼	cassette vidéo | magnétoscope | vhs | vidéocassette | vintage
🔍	agrandir | chercher | détective | loupe | loupe gauche | loupe orientée à gauche | recherche
🔎	agrandir | chercher | détective | loupe | loupe droite | loupe orientée à droite | recherche
🕯️	bougie | chandelle | lumière
💡	BD | allumer | ampoule | bande dessinée | dessin | idée | lampe | lumière
🔦	lampe torche | lampe électrique | lumière | outil | torche
🏮	japonais | lampion rouge | lanterne | lumière | restaurant | rouge
🪔	Diwali | diya | fête inde | huile | lampe | lampe inde | lampe à beurre | ārtī
📔	cahier | carnet | carnet avec couverture | livre | école | écrire
📕	apprendre | enseignement | lire | littérature | livre | livre fermé | livre rouge | manuel scolaire | savoir | école
📖	apprendre | bibliothèque | enseignement | lecture | lire | littérature | livre ouvert | manuel scolaire | roman | savoir | école | étudier
📗	apprendre | bibliothèque | enseignement | lecture | lire | littérature | livre | livre vert | manuel scolaire | savoir | école | étudier
📘	apprendre | lecture | lire | littérature | livre | livre bleu | manuel scolaire | roman | école | éducation
📙	apprendre | lecture | lire | littérature | livre | livre orange | manuel scolaire | roman | école | éducation
📚	apprendre | bibliothèque | enseignement | lecture | lire | littérature | livres | manuels scolaires | roman | savoir | école | étudier
📓	cahier | carnet | écrire
📒	cahier | carnet de compte | classeur | grand livre
📃	document | page | page enroulée
📜	papier | parchemin
📄	document | page
📰	actualités | communication | gros titres | journal | presse | une
🗞️	actualités | journal | journal roulé | presse
📑	marque | marqueur | onglets | signet | signets
🔖	marque-page | marqueur | signet
🏷️	étiquette
🪙	argent | euro | fortune | métal | or | pièce | pièce de monnaie | riche | sou | trésor
💰	argent | avare | banque | dollar | parier | payer | sac | sac d’argent | sac plein d’argent
🪎	argent | argenterie | bijoux | butin | coffre au trésor | objets de valeur | or | pierre précieuse | richesse
💴	argent | billet | billet de banque | billet en yens | payer | yens
💵	argent | billet | billet de banque | billet en dollars | dollar | payer
💶	argent | billet | billet de banque | billet en euros | euros | payer
💷	argent | billet | billet de banque | billet en livres | livres | payer
💸	ailes | argent | billet | billet avec des ailes | billet de banque | dollars | payer
💳	argent | bancaire | banque | carte | carte bancaire | carte de crédit | payer
🧾	compta | comptabilité | comptable | facture | faire les comptes | justificatif | preuve | reçu | ticket de caisse
💹	banque | courbe avec yen en hausse | croissance | devise | graphique | hausse | marché | monnaie | tendance | yen
✉️	courrier électronique | e-mail | enveloppe | lettre | message
📧	courriel | courrier électronique | e-mail | lettre | message
📨	courriel | courrier | courrier électronique | e-mail | enveloppe | envoyer | lettre | message | message reçu | message électronique | recevoir
📩	communication | courriel | courrier électronique | e-mail | enveloppe | enveloppe avec flèche | envoi | envoyer | flèche | message | message envoyé | message électronique
📤	boîte d’envoi | courriel | courrier électronique | e-mail | envoyer | flèche | lettre | message | message électronique
📥	boîte de réception | courriel | courrier électronique | e-mail | flèche | lettre | message | message électronique | recevoir
📦	boîte | colis | livraison | paquet
📫	boîte aux lettres | boîte aux lettres fermée drapeau levé | courrier
📪	boîte aux lettres | boîte aux lettres fermée drapeau baissé | courrier
📬	boîte aux lettres | boîte aux lettres ouverte drapeau levé | courrier
📭	boîte aux lettres | boîte aux lettres ouverte drapeau baissé | courrier
📮	boîte aux lettres | courrier | poste
🗳️	a voté | bulletin de vote | urne | urne électorale | urne électorale avec un bulletin | voter
✏️	crayon | crayon à papier | gomme | mine
✒️	stylo | stylo plume noir | écrire
🖋️	stylo | stylo plume | écrire
🖊️	stylo | stylo bille | stylo-bille | écrire
🖌️	peinture | pinceau
🖍️	crayon pastel | pastel | rouge
📝	bloc-notes | crayon | mémo | écrire
💼	accessoire | bureau | cartable | porte-documents
📁	dossier | fichier | répertoire
📂	dossier | dossier ouvert | ouvrir | ouvrir le dossier | répertoire
🗂️	classement | classeur | index | intercalaire | intercalaires
📅	calendrier | date
📆	agenda | calendrier | date | planning | éphéméride
🗒️	bloc-notes à spirale | bloc-notes à spirales | cahier | notes
🗓️	bloc-notes | calendrier | calendrier à spirale | calendrier à spirales
📇	carnet d’adresses | carte | fiche | index | rolodex | vintage
📈	croissance | données | graphique | graphique en hausse | hausse | haut | tendance
📉	baisse | bas | chute | données | graphique | graphique en baisse | négatif | tendance
📊	données | graphique | graphiques à barres
📋	fournitures | liste | porte-bloc | presse-papiers
📌	fournitures | punaise
📍	carte | emplacement | fournitures | punaise ronde | épingle
📎	fournitures | trombone
🖇️	fournitures | trombones
📏	fournitures | mathématiques | règle | règle plate
📐	fournitures | mathématiques | équerre
✂️	ciseaux | couper | découper | fournitures | papier
🗃️	boîte à dossiers | classeur | dossier
🗄️	classement | classer | classeur | dossier | meuble | meuble à dossiers
